Inlet TDS (g/kg),Flow (L/s),Recovery,CAPEX (kUSD/year),OPEX (kUSD/year),Status
36.2339652,7.615665885,0.539620808,304.7532675,1246.701771,1
36.2339652,7.615665885,0.367179214,203.173917,795.3671728,1
36.2339652,7.615665885,0.072326476,49.46064056,149.0273766,1
36.2339652,7.615665885,0.555949449,315.728749,1296.756489,1
36.2339652,7.615665885,0.583388578,0,0,0
36.2339652,7.615665885,0.110937441,69.06365028,232.7536129,1
36.2339652,7.615665885,0.100751526,63.94804506,210.8587968,1
36.2339652,7.615665885,0.09984652,63.49377342,208.9073293,1
36.2339652,7.615665885,0.821439899,710.3995767,4050.488538,1
67.87071605,7.615665885,0.050403216,0,0,0
67.87071605,7.615665885,0.451654202,308.356593,1261.661287,1
67.87071605,7.615665885,0.207906701,118.5669758,497.832366,1
67.87071605,7.615665885,0.311309167,0,0,0
67.87071605,7.615665885,0.167535726,95.61048468,399.5257988,1
67.87071605,7.615665885,0.724717047,0,0,0
67.87071605,7.615665885,0.148120025,84.84403797,353.3515621,1
67.87071605,7.615665885,0.539620808,386.8620617,1786.469263,1
67.87071605,7.615665885,0.367179214,223.7482233,937.6599211,1
67.87071605,7.615665885,0.072326476,0,0,0
67.87071605,7.615665885,0.555949449,401.9853726,1903.416317,1
67.87071605,7.615665885,0.583388578,0,0,0
67.87071605,7.615665885,0.110937441,64.72896007,266.2913173,1
67.87071605,7.615665885,0.100751526,59.34976214,242.6127371,1
67.87071605,7.615665885,0.09984652,58.87500408,240.5094263,1
121.866153,5.467360404,0.050403216,0,0,0
121.866153,5.467360404,0.451654202,289.7978866,1927.692467,1
121.866153,5.467360404,0.207906701,0,0,0
121.866153,5.467360404,0.311309167,0,0,0
121.866153,5.467360404,0.167535726,82.60202467,406.9622394,1
121.866153,5.467360404,0.148120025,72.71738101,354.7362924,1
121.866153,5.467360404,0.539620808,389.2543643,3042.219521,1
121.866153,5.467360404,0.367179214,213.7228144,1265.821802,1
121.866153,5.467360404,0.072326476,35.03314844,170.4949485,1
121.866153,5.467360404,0.555949449,0,0,0
121.866153,5.467360404,0.583388578,0,0,0
121.866153,5.467360404,0.110937441,54.04546861,260.6145783,1
121.866153,5.467360404,0.100751526,48.99233249,236.1150411,1
121.866153,5.467360404,0.09984652,48.54467531,233.9640003,1
185.4983298,5.467360404,0.050403216,29.14211184,193.3224981,1
185.4983298,5.467360404,0.207906701,135.0553985,1010.058997,1
185.4983298,5.467360404,0.311309167,0,0,0
185.4983298,5.467360404,0.167535726,105.3125711,753.84546,1
185.4983298,5.467360404,0.148120025,91.6996704,644.0669272,1
185.4983298,5.467360404,0.367179214,275.7696617,2601.094457,1
185.4983298,5.467360404,0.072326476,0,0,0
185.4983298,5.467360404,0.110937441,0,0,0
185.4983298,5.467360404,0.100751526,60.20572918,406.6424526,1
185.4983298,5.467360404,0.09984652,59.62637612,402.4807262,1
80.39032929,5.467360404,0.050403216,25.25292072,94.55215404,1
80.39032929,5.467360404,0.451654202,0,0,0
80.39032929,5.467360404,0.207906701,0,0,0
80.39032929,5.467360404,0.311309167,0,0,0
80.39032929,5.467360404,0.167535726,70.35295854,302.3648711,1
80.39032929,5.467360404,0.724717047,566.2534837,4665.783183,1
80.39032929,5.467360404,0.148120025,62.1458199,266.9966438,1
80.39032929,5.467360404,0.539620808,297.9180397,1578.323095,1
80.39032929,5.467360404,0.367179214,179.8431054,760.4415914,1
80.39032929,5.467360404,0.072326476,31.71628141,134.0624307,1
80.39032929,5.467360404,0.555949449,314.2815936,1710.73483,1
80.39032929,5.467360404,0.583388578,0,0,0
80.39032929,5.467360404,0.110937441,46.87991431,201.06168,1
80.39032929,5.467360404,0.100751526,42.80331648,183.3090288,1
80.39032929,5.467360404,0.09984652,42.44348386,181.73623,1
112.2359336,5.467360404,0.050403216,25.5884745,115.3182478,1
112.2359336,5.467360404,0.451654202,274.9382646,1691.874617,1
112.2359336,5.467360404,0.207906701,102.4836575,486.6145161,1
112.2359336,5.467360404,0.311309167,0,0,0
112.2359336,5.467360404,0.167535726,81.67270095,378.3855922,1
112.2359336,5.467360404,0.148120025,71.8352466,329.8019924,1
112.2359336,5.467360404,0.539620808,369.8439932,2643.963124,1
112.2359336,5.467360404,0.367179214,0,0,0
112.2359336,5.467360404,0.072326476,0,0,0
112.2359336,5.467360404,0.555949449,390.3516456,2886.145364,1
112.2359336,5.467360404,0.583388578,427.2738497,3361.471586,1
112.2359336,5.467360404,0.110937441,53.31641944,242.5401014,1
112.2359336,5.467360404,0.100751526,48.31694175,219.8847726,1
112.2359336,5.467360404,0.09984652,47.87426205,217.8967769,1
171.6831778,5.467360404,0.050403216,27.8023055,174.0355378,1
171.6831778,5.467360404,0.207906701,128.8768395,886.2445146,1
171.6831778,5.467360404,0.311309167,0,0,0
171.6831778,5.467360404,0.167535726,100.450512,664.1233184,1
171.6831778,5.467360404,0.148120025,87.4549222,568.6023815,1
171.6831778,5.467360404,0.367179214,0,0,0
171.6831778,5.467360404,0.072326476,0,0,0
171.6831778,5.467360404,0.110937441,63.68583757,403.0393097,1
171.6831778,5.467360404,0.100751526,57.41521836,361.2523913,1
171.6831778,5.467360404,0.09984652,0,0,0
108.5917909,5.467360404,0.050403216,25.63371773,112.6384744,1
108.5917909,5.467360404,0.451654202,269.1656897,1607.706782,1
108.5917909,5.467360404,0.207906701,101.9642949,472.2227234,1
108.5917909,5.467360404,0.311309167,0,0,0
108.5917909,5.467360404,0.167535726,81.20091286,367.1058355,1
108.5917909,5.467360404,0.148120025,71.39999003,319.983649,1
108.5917909,5.467360404,0.539620808,362.1881206,2503.546812,1
108.5917909,5.467360404,0.367179214,198.4103259,1066.767824,1
108.5917909,5.467360404,0.072326476,34.29370893,154.9294222,1
108.5917909,5.467360404,0.555949449,0,0,0
108.5917909,5.467360404,0.583388578,418.6442982,3175.352375,1
108.5917909,5.467360404,0.110937441,52.96965721,235.4407874,1
108.5917909,5.467360404,0.100751526,47.99796112,213.5112753,1
108.5917909,5.467360404,0.09984652,47.55781455,211.5873723,1
190.4413155,5.467360404,0.050403216,0,0,0
190.4413155,5.467360404,0.207906701,0,0,0
190.4413155,5.467360404,0.311309167,224.8297672,2000.43153,1
190.4413155,5.467360404,0.167535726,106.9903329,788.2492543,1
190.4413155,5.467360404,0.148120025,93.16920898,672.968212,1
190.4413155,5.467360404,0.072326476,43.07191806,293.3002579,1
190.4413155,5.467360404,0.110937441,67.8617057,474.0168631,1
190.4413155,5.467360404,0.100751526,0,0,0
190.4413155,5.467360404,0.09984652,0,0,0
68.03980394,5.467360404,0.050403216,25.11008704,88.22895952,1
68.03980394,5.467360404,0.451654202,221.5173605,908.0910833,1
68.03980394,5.467360404,0.207906701,0,0,0
68.03980394,5.467360404,0.311309167,130.6391549,554.1890145,1
68.03980394,5.467360404,0.167535726,68.65489922,287.0137991,1
68.03980394,5.467360404,0.724717047,0,0,0
68.03980394,5.467360404,0.148120025,60.91992535,253.8399069,1
68.03980394,5.467360404,0.539620808,0,0,0
68.03980394,5.467360404,0.367179214,160.8771315,673.8927366,1
68.03980394,5.467360404,0.072326476,32.10162683,126.6430981,1
68.03980394,5.467360404,0.555949449,288.7127306,1369.640217,1
68.03980394,5.467360404,0.583388578,0,0,0
68.03980394,5.467360404,0.110937441,46.46931189,191.2998361,1
68.03980394,5.467360404,0.100751526,42.60497785,174.2923439,1
68.03980394,5.467360404,0.09984652,42.26391937,172.7816584,1
79.85766369,5.467360404,0.050403216,25.24440099,94.26512478,1
79.85766369,5.467360404,0.451654202,229.6060598,1063.705739,1
79.85766369,5.467360404,0.207906701,87.83302068,377.6079635,1
79.85766369,5.467360404,0.311309167,0,0,0
79.85766369,5.467360404,0.167535726,70.25706224,301.6271078,1
79.85766369,5.467360404,0.724717047,0,0,0
79.85766369,5.467360404,0.148120025,62.07249768,266.3718431,1
79.85766369,5.467360404,0.539620808,296.6827629,1563.237691,1
79.85766369,5.467360404,0.367179214,179.5569784,755.3720074,1
79.85766369,5.467360404,0.072326476,31.72033184,133.7344314,1
79.85766369,5.467360404,0.555949449,312.9732603,1694.272615,1
79.85766369,5.467360404,0.583388578,0,0,0
79.85766369,5.467360404,0.110937441,46.8455426,200.6111421,1
79.85766369,5.467360404,0.100751526,0,0,0
79.85766369,5.467360404,0.09984652,42.42009632,181.3274538,1
144.0142048,5.467360404,0.050403216,25.33530511,139.8865695,1
144.0142048,5.467360404,0.451654202,0,0,0
144.0142048,5.467360404,0.207906701,115.5523316,673.0131651,1
144.0142048,5.467360404,0.311309167,190.1656045,1230.365433,1
144.0142048,5.467360404,0.167535726,89.95497028,508.7753772,1
144.0142048,5.467360404,0.148120025,78.38817651,437.6339781,1
144.0142048,5.467360404,0.367179214,237.5120284,1650.885447,1
144.0142048,5.467360404,0.072326476,36.43786967,199.1985209,1
144.0142048,5.467360404,0.110937441,57.20913102,313.4943305,1
144.0142048,5.467360404,0.100751526,0,0,0
144.0142048,5.467360404,0.09984652,0,0,0
192.953597,5.467360404,0.050403216,29.85684703,204.5297106,1
192.953597,5.467360404,0.207906701,0,0,0
192.953597,5.467360404,0.311309167,0,0,0
192.953597,5.467360404,0.167535726,107.8295835,806.2338876,1
192.953597,5.467360404,0.148120025,93.90519922,688.0700896,1
192.953597,5.467360404,0.072326476,0,0,0
192.953597,5.467360404,0.110937441,68.40377239,484.2638569,1
192.953597,5.467360404,0.100751526,61.67038413,433.0304759,1
192.953597,5.467360404,0.09984652,61.07717546,428.56659,1
184.9393463,5.467360404,0.050403216,29.088255,192.5060159,1
184.9393463,5.467360404,0.207906701,0,0,0
184.9393463,5.467360404,0.311309167,221.1335948,1892.894776,1
184.9393463,5.467360404,0.167535726,105.1206782,750.0346739,1
184.9393463,5.467360404,0.148120025,91.53174962,640.8645744,1
184.9393463,5.467360404,0.367179214,275.3037704,2585.869465,1
184.9393463,5.467360404,0.072326476,42.30504416,280.5774727,1
184.9393463,5.467360404,0.110937441,66.65925633,452.2166358,1
184.9393463,5.467360404,0.100751526,0,0,0
184.9393463,5.467360404,0.09984652,59.51635496,400.5803478,1
73.78656052,5.467360404,0.050403216,25.16243443,91.08992442,1
73.78656052,5.467360404,0.451654202,225.9424297,985.5340446,1
73.78656052,5.467360404,0.207906701,86.29456375,366.7399558,1
73.78656052,5.467360404,0.311309167,0,0,0
73.78656052,5.467360404,0.167535726,69.30383919,293.7543811,1
73.78656052,5.467360404,0.724717047,0,0,0
73.78656052,5.467360404,0.148120025,61.36355161,259.6595213,1
73.78656052,5.467360404,0.539620808,282.3861623,1395.459343,1
73.78656052,5.467360404,0.367179214,0,0,0
73.78656052,5.467360404,0.072326476,31.84642089,130.0621836,1
73.78656052,5.467360404,0.555949449,297.8567939,1511.658523,1
73.78656052,5.467360404,0.583388578,325.8548437,1734.243298,1
73.78656052,5.467360404,0.110937441,46.55741639,195.6926487,1
73.78656052,5.467360404,0.100751526,42.60026812,178.3736067,1
73.78656052,5.467360404,0.09984652,42.25100953,176.8370189,1
116.4798472,5.467360404,0.050403216,25.54181583,118.4294856,1
116.4798472,5.467360404,0.451654202,0,0,0
116.4798472,5.467360404,0.207906701,0,0,0
116.4798472,5.467360404,0.311309167,0,0,0
116.4798472,5.467360404,0.167535726,82.13961303,391.210256,1
116.4798472,5.467360404,0.148120025,72.27210751,340.9777801,1
116.4798472,5.467360404,0.539620808,378.5468843,2814.455837,1
116.4798472,5.467360404,0.367179214,207.6528781,1181.855422,1
116.4798472,5.467360404,0.072326476,0,0,0
116.4798472,5.467360404,0.555949449,399.4501771,3075.286579,1
116.4798472,5.467360404,0.583388578,0,0,0
116.4798472,5.467360404,0.110937441,0,0,0
116.4798472,5.467360404,0.100751526,48.64407488,227.1464002,1
116.4798472,5.467360404,0.09984652,48.19888783,225.0853361,1
84.01009243,5.467360404,0.050403216,0,0,0
84.01009243,5.467360404,0.451654202,231.5200497,1114.866627,1
84.01009243,5.467360404,0.207906701,90.15680717,385.1963842,1
84.01009243,5.467360404,0.311309167,0,0,0
84.01009243,5.467360404,0.167535726,71.0517588,307.6200669,1
84.01009243,5.467360404,0.148120025,62.68785529,271.4288278,1
84.01009243,5.467360404,0.539620808,306.2457425,1682.592789,1
84.01009243,5.467360404,0.367179214,0,0,0
84.01009243,5.467360404,0.072326476,31.71801945,136.3282411,1
84.01009243,5.467360404,0.555949449,0,0,0
84.01009243,5.467360404,0.583388578,0,0,0
84.01009243,5.467360404,0.110937441,47.15007485,204.2260823,1
84.01009243,5.467360404,0.100751526,43.00305147,186.1924783,1
84.01009243,5.467360404,0.09984652,42.63699012,184.596126,1
126.6673467,5.467360404,0.050403216,25.45481815,125.7927396,1
126.6673467,5.467360404,0.451654202,296.9691466,2053.183757,1
126.6673467,5.467360404,0.207906701,106.7276113,559.3189776,1
126.6673467,5.467360404,0.311309167,0,0,0
126.6673467,5.467360404,0.167535726,83.37974367,424.7987847,1
126.6673467,5.467360404,0.148120025,73.00824632,366.5537546,1
126.6673467,5.467360404,0.539620808,0,0,0
126.6673467,5.467360404,0.367179214,0,0,0
126.6673467,5.467360404,0.072326476,0,0,0
126.6673467,5.467360404,0.555949449,420.2604203,3566.723758,1
126.6673467,5.467360404,0.110937441,54.30799505,269.2335002,1
126.6673467,5.467360404,0.100751526,49.2395671,243.8630892,1
126.6673467,5.467360404,0.09984652,48.79041746,241.6348764,1
140.7202048,5.467360404,0.050403216,25.40191157,136.014866,1
140.7202048,5.467360404,0.451654202,316.9290808,2454.629713,1
140.7202048,5.467360404,0.207906701,113.8965692,650.1868777,1
140.7202048,5.467360404,0.311309167,0,0,0
140.7202048,5.467360404,0.167535726,88.72825514,492.2248974,1
140.7202048,5.467360404,0.148120025,77.32647267,423.6046482,1
140.7202048,5.467360404,0.367179214,0,0,0
140.7202048,5.467360404,0.072326476,35.96386328,193.4431264,1
140.7202048,5.467360404,0.110937441,56.44628841,303.8023658,1
140.7202048,5.467360404,0.100751526,0,0,0
140.7202048,5.467360404,0.09984652,0,0,0
162.8838591,5.467360404,0.050403216,0,0,0
162.8838591,5.467360404,0.451654202,0,0,0
162.8838591,5.467360404,0.207906701,124.7621578,813.8371614,1
162.8838591,5.467360404,0.311309167,205.2203683,1508.266235,1
162.8838591,5.467360404,0.167535726,97.23733289,611.4517188,1
162.8838591,5.467360404,0.148120025,84.6600139,524.2203621,1
162.8838591,5.467360404,0.367179214,255.9602111,2040.785569,1
162.8838591,5.467360404,0.072326476,0,0,0
162.8838591,5.467360404,0.110937441,0,0,0
162.8838591,5.467360404,0.100751526,55.59462772,334.4500513,1
162.8838591,5.467360404,0.09984652,55.06022482,331.1098931,1
36.2339652,5.467360404,0.050403216,0,0,0
36.2339652,5.467360404,0.451654202,179.9535008,720.1209637,1
36.2339652,5.467360404,0.776792261,419.1663258,2015.434475,1
36.2339652,5.467360404,0.207906701,0,0,0
36.2339652,5.467360404,0.794878435,449.1578664,2309.042416,1
36.2339652,5.467360404,0.311309167,124.1723833,478.5607123,1
36.2339652,5.467360404,0.167535726,70.17082688,253.6729763,1
36.2339652,5.467360404,0.724717047,0,0,0
36.2339652,5.467360404,0.148120025,63.06430095,224.0243671,1
36.2339652,5.467360404,0.539620808,0,0,0
36.2339652,5.467360404,0.367179214,145.860531,571.0018025,1
36.2339652,5.467360404,0.072326476,35.50827382,106.9881988,1
36.2339652,5.467360404,0.555949449,0,0,0
36.2339652,5.467360404,0.583388578,0,0,0
36.2339652,5.467360404,0.110937441,49.58146485,167.0960762,1
36.2339652,5.467360404,0.100751526,45.90892228,151.3775752,1
36.2339652,5.467360404,0.09984652,45.58279577,149.9765975,1
36.2339652,5.467360404,0.821439899,510.0033486,2907.8844,1
67.87071605,5.467360404,0.050403216,25.10891101,88.14669569,1
67.87071605,5.467360404,0.451654202,221.3722044,905.7588593,1
67.87071605,5.467360404,0.207906701,0,0,0
67.87071605,5.467360404,0.311309167,130.5570615,553.6681977,1
67.87071605,5.467360404,0.167535726,0,0,0
67.87071605,5.467360404,0.724717047,0,0,0
67.87071605,5.467360404,0.148120025,60.91035769,253.6745111,1
67.87071605,5.467360404,0.539620808,277.7320461,1282.523591,1
67.87071605,5.467360404,0.367179214,160.6310249,673.1551463,1
67.87071605,5.467360404,0.072326476,32.11111204,126.5426688,1
67.87071605,5.467360404,0.555949449,288.5892187,1366.481014,1
67.87071605,5.467360404,0.583388578,0,0,0
67.87071605,5.467360404,0.110937441,46.46954798,191.173118,1
67.87071605,5.467360404,0.100751526,42.60777005,174.1740367,1
67.87071605,5.467360404,0.09984652,42.26693653,172.6640493,1
121.866153,1.726526286,0.050403216,8.049925972,38.63593075,1
121.866153,1.726526286,0.451654202,0,0,0
121.866153,1.726526286,0.207906701,0,0,0
121.866153,1.726526286,0.311309167,53.94275928,300.8090056,1
121.866153,1.726526286,0.167535726,26.08472103,128.513755,1
121.866153,1.726526286,0.148120025,22.96326996,112.0214325,1
121.866153,1.726526286,0.539620808,0,0,0
121.866153,1.726526286,0.367179214,0,0,0
121.866153,1.726526286,0.072326476,11.0630447,53.84024367,1
121.866153,1.726526286,0.555949449,0,0,0
121.866153,1.726526286,0.583388578,0,0,0
121.866153,1.726526286,0.110937441,0,0,0
121.866153,1.726526286,0.100751526,15.47118629,74.56227559,1
121.866153,1.726526286,0.09984652,15.32982156,73.88300291,1
185.4983298,1.726526286,0.050403216,9.20272664,61.04890719,1
185.4983298,1.726526286,0.207906701,0,0,0
185.4983298,1.726526286,0.311309167,0,0,0
185.4983298,1.726526286,0.167535726,33.2564371,238.05528,1
185.4983298,1.726526286,0.148120025,0,0,0
185.4983298,1.726526286,0.367179214,0,0,0
185.4983298,1.726526286,0.072326476,13.38414981,89.00408084,1
185.4983298,1.726526286,0.110937441,21.08905618,143.4916111,1
185.4983298,1.726526286,0.100751526,19.01224146,128.4127693,1
185.4983298,1.726526286,0.09984652,18.82928876,127.0985464,1
80.39032929,1.726526286,0.050403216,7.974567565,29.85842743,1
80.39032929,1.726526286,0.451654202,72.59294901,338.012956,1
80.39032929,1.726526286,0.207906701,27.78480738,119.5686585,1
80.39032929,1.726526286,0.311309167,45.97559192,189.1304128,1
80.39032929,1.726526286,0.167535726,22.21661722,95.48316829,1
80.39032929,1.726526286,0.724717047,0,0,0
80.39032929,1.726526286,0.148120025,0,0,0
80.39032929,1.726526286,0.539620808,0,0,0
80.39032929,1.726526286,0.367179214,0,0,0
80.39032929,1.726526286,0.072326476,0,0,0
80.39032929,1.726526286,0.555949449,0,0,0
80.39032929,1.726526286,0.583388578,108.9127416,620.6800695,1
80.39032929,1.726526286,0.110937441,14.80411217,63.49284665,1
80.39032929,1.726526286,0.100751526,13.51677171,57.88677416,1
80.39032929,1.726526286,0.09984652,0,0,0
112.2359336,1.726526286,0.050403216,8.080530522,36.41610923,1
112.2359336,1.726526286,0.451654202,0,0,0
112.2359336,1.726526286,0.207906701,0,0,0
112.2359336,1.726526286,0.311309167,0,0,0
112.2359336,1.726526286,0.167535726,25.79125169,119.4895957,1
112.2359336,1.726526286,0.148120025,22.68470241,104.1474824,1
112.2359336,1.726526286,0.539620808,0,0,0
112.2359336,1.726526286,0.367179214,0,0,0
112.2359336,1.726526286,0.072326476,10.90370747,50.31129959,1
112.2359336,1.726526286,0.555949449,123.2683393,911.4097958,1
112.2359336,1.726526286,0.583388578,0,0,0
112.2359336,1.726526286,0.110937441,0,0,0
112.2359336,1.726526286,0.100751526,15.25790582,69.43695337,1
112.2359336,1.726526286,0.09984652,15.11811291,68.80916837,1
171.6831778,1.726526286,0.050403216,8.779632028,54.95831841,1
171.6831778,1.726526286,0.207906701,0,0,0
171.6831778,1.726526286,0.311309167,0,0,0
171.6831778,1.726526286,0.167535726,31.72105762,209.722113,1
171.6831778,1.726526286,0.148120025,0,0,0
171.6831778,1.726526286,0.367179214,0,0,0
171.6831778,1.726526286,0.072326476,0,0,0
171.6831778,1.726526286,0.110937441,20.11121764,127.2749405,1
171.6831778,1.726526286,0.100751526,18.13103187,114.079137,1
171.6831778,1.726526286,0.09984652,17.95660479,112.9283814,1
108.5917909,1.726526286,0.050403216,8.094817647,35.56986934,1
108.5917909,1.726526286,0.451654202,0,0,0
108.5917909,1.726526286,0.207906701,32.19909199,149.1222271,1
108.5917909,1.726526286,0.311309167,50.29454859,254.7470037,1
108.5917909,1.726526286,0.167535726,25.64226659,115.9275851,1
108.5917909,1.726526286,0.148120025,22.54725349,101.0469685,1
108.5917909,1.726526286,0.539620808,0,0,0
108.5917909,1.726526286,0.367179214,0,0,0
108.5917909,1.726526286,0.072326476,10.82953703,48.92484039,1
108.5917909,1.726526286,0.555949449,0,0,0
108.5917909,1.726526286,0.583388578,0,0,0
108.5917909,1.726526286,0.110937441,16.72717686,74.34935511,1
108.5917909,1.726526286,0.100751526,15.15717521,67.42428044,1
108.5917909,1.726526286,0.09984652,15.01818223,66.81673512,1
190.4413155,1.726526286,0.050403216,9.352622765,63.37409473,1
190.4413155,1.726526286,0.207906701,0,0,0
190.4413155,1.726526286,0.311309167,0,0,0
190.4413155,1.726526286,0.167535726,33.78625399,248.9195821,1
190.4413155,1.726526286,0.148120025,0,0,0
190.4413155,1.726526286,0.072326476,13.601591,92.62067479,1
190.4413155,1.726526286,0.110937441,0,0,0
190.4413155,1.726526286,0.100751526,19.32004525,133.8875729,1
190.4413155,1.726526286,0.09984652,19.13417252,132.5106849,1
68.03980394,1.726526286,0.050403216,7.9294635,27.86163803,1
68.03980394,1.726526286,0.451654202,0,0,0
68.03980394,1.726526286,0.207906701,0,0,0
68.03980394,1.726526286,0.311309167,0,0,0
68.03980394,1.726526286,0.167535726,21.6803904,90.63548638,1
68.03980394,1.726526286,0.724717047,0,0,0
68.03980394,1.726526286,0.148120025,19.23777877,80.15957218,1
68.03980394,1.726526286,0.539620808,0,0,0
68.03980394,1.726526286,0.367179214,0,0,0
68.03980394,1.726526286,0.072326476,10.13730738,39.99235819,1
68.03980394,1.726526286,0.555949449,0,0,0
68.03980394,1.726526286,0.583388578,0,0,0
68.03980394,1.726526286,0.110937441,0,0,0
68.03980394,1.726526286,0.100751526,0,0,0
68.03980394,1.726526286,0.09984652,13.34643688,54.5623576,1
79.85766369,1.726526286,0.050403216,7.971877168,29.767787,1
79.85766369,1.726526286,0.451654202,0,0,0
79.85766369,1.726526286,0.207906701,27.73662284,119.2440148,1
79.85766369,1.726526286,0.311309167,45.66796299,188.3070148,1
79.85766369,1.726526286,0.167535726,22.18633442,95.2501918,1
79.85766369,1.726526286,0.724717047,0,0,0
79.85766369,1.726526286,0.148120025,19.60174705,84.11700617,1
79.85766369,1.726526286,0.539620808,0,0,0
79.85766369,1.726526286,0.367179214,0,0,0
79.85766369,1.726526286,0.072326476,10.01689878,42.23171575,1
79.85766369,1.726526286,0.555949449,0,0,0
79.85766369,1.726526286,0.583388578,108.4405851,614.5088022,1
79.85766369,1.726526286,0.110937441,14.79325795,63.35057228,1
79.85766369,1.726526286,0.100751526,13.50910419,57.75666896,1
79.85766369,1.726526286,0.09984652,0,0,0
144.0142048,1.726526286,0.050403216,8.000584188,44.17448668,1
144.0142048,1.726526286,0.451654202,0,0,0
144.0142048,1.726526286,0.207906701,36.49002977,212.5294197,1
144.0142048,1.726526286,0.311309167,0,0,0
144.0142048,1.726526286,0.167535726,28.40669274,160.665112,1
144.0142048,1.726526286,0.148120025,0,0,0
144.0142048,1.726526286,0.367179214,0,0,0
144.0142048,1.726526286,0.072326476,11.50663879,62.90448447,1
144.0142048,1.726526286,0.110937441,18.0659521,98.99771915,1
144.0142048,1.726526286,0.100751526,16.29933968,89.050552,1
144.0142048,1.726526286,0.09984652,0,0,0
192.953597,1.726526286,0.050403216,9.428431353,64.58800936,1
192.953597,1.726526286,0.207906701,0,0,0
192.953597,1.726526286,0.311309167,0,0,0
192.953597,1.726526286,0.167535726,0,0,0
192.953597,1.726526286,0.148120025,0,0,0
192.953597,1.726526286,0.072326476,13.71120513,94.50827821,1
192.953597,1.726526286,0.110937441,21.60108441,152.92467,1
192.953597,1.726526286,0.100751526,19.47476177,136.7457878,1
192.953597,1.726526286,0.09984652,19.28743365,135.3361466,1
184.9393463,1.726526286,0.050403216,0,0,0
184.9393463,1.726526286,0.207906701,0,0,0
184.9393463,1.726526286,0.311309167,0,0,0
184.9393463,1.726526286,0.167535726,33.19583964,236.8518798,1
184.9393463,1.726526286,0.148120025,28.90462017,202.3772827,1
184.9393463,1.726526286,0.367179214,0,0,0
184.9393463,1.726526286,0.072326476,13.35942149,88.6029731,1
184.9393463,1.726526286,0.110937441,21.05018734,142.8045452,1
184.9393463,1.726526286,0.100751526,18.97716329,127.8057108,1
184.9393463,1.726526286,0.09984652,18.79454541,126.4984299,1
73.78656052,1.726526286,0.050403216,7.945993447,28.76509685,1
73.78656052,1.726526286,0.451654202,0,0,0
73.78656052,1.726526286,0.207906701,27.25078399,115.812041,1
73.78656052,1.726526286,0.311309167,42.92804278,180.6104686,1
73.78656052,1.726526286,0.167535726,0,0,0
73.78656052,1.726526286,0.724717047,0,0,0
73.78656052,1.726526286,0.148120025,19.37787055,81.99733615,1
73.78656052,1.726526286,0.539620808,0,0,0
73.78656052,1.726526286,0.367179214,54.11003408,222.1608766,1
73.78656052,1.726526286,0.072326476,0,0,0
73.78656052,1.726526286,0.555949449,0,0,0
73.78656052,1.726526286,0.583388578,0,0,0
73.78656052,1.726526286,0.110937441,14.70227134,61.7973715,1
73.78656052,1.726526286,0.100751526,0,0,0
73.78656052,1.726526286,0.09984652,0,0,0
116.4798472,1.726526286,0.050403216,8.06579636,37.39860041,1
116.4798472,1.726526286,0.451654202,0,0,0
116.4798472,1.726526286,0.207906701,32.51807874,158.8137366,1
116.4798472,1.726526286,0.311309167,52.4801294,281.6803296,1
116.4798472,1.726526286,0.167535726,0,0,0
116.4798472,1.726526286,0.148120025,22.82265791,107.6766608,1
116.4798472,1.726526286,0.539620808,119.5405378,888.7711108,1
116.4798472,1.726526286,0.367179214,0,0,0
116.4798472,1.726526286,0.072326476,0,0,0
116.4798472,1.726526286,0.555949449,0,0,0
116.4798472,1.726526286,0.583388578,138.0147963,1133.112306,1
116.4798472,1.726526286,0.110937441,16.94859706,79.14552325,1
116.4798472,1.726526286,0.100751526,15.36121066,71.73008737,1
116.4798472,1.726526286,0.09984652,15.22062597,71.07922826,1
84.01009243,1.726526286,0.050403216,7.994643556,30.48710206,1
84.01009243,1.726526286,0.451654202,0,0,0
84.01009243,1.726526286,0.207906701,28.47043262,121.6403602,1
84.01009243,1.726526286,0.311309167,47.46019558,196.4608019,1
84.01009243,1.726526286,0.167535726,22.43729272,97.14269308,1
84.01009243,1.726526286,0.148120025,0,0,0
84.01009243,1.726526286,0.539620808,0,0,0
84.01009243,1.726526286,0.367179214,0,0,0
84.01009243,1.726526286,0.072326476,0,0,0
84.01009243,1.726526286,0.555949449,0,0,0
84.01009243,1.726526286,0.583388578,0,0,0
84.01009243,1.726526286,0.110937441,0,0,0
84.01009243,1.726526286,0.100751526,13.57984552,58.79733273,1
84.01009243,1.726526286,0.09984652,13.46424773,58.29322392,1
126.6673467,1.726526286,0.050403216,8.038323639,39.72382685,1
126.6673467,1.726526286,0.451654202,0,0,0
126.6673467,1.726526286,0.207906701,33.70329002,176.6261703,1
126.6673467,1.726526286,0.311309167,0,0,0
126.6673467,1.726526286,0.167535726,26.33031537,134.1463202,1
126.6673467,1.726526286,0.148120025,23.05512164,115.7532442,1
126.6673467,1.726526286,0.539620808,0,0,0
126.6673467,1.726526286,0.367179214,0,0,0
126.6673467,1.726526286,0.072326476,11.12341856,55.52786049,1
126.6673467,1.726526286,0.555949449,0,0,0
126.6673467,1.726526286,0.110937441,17.14980833,85.02068445,1
126.6673467,1.726526286,0.100751526,0,0,0
