Inlet TDS (g/kg),Outlet TDS (g/kg),Flow (L/s),CAPEX (kUSD/year),OPEX (kUSD/year),Energy (kW/year),Recovery,Status
40.46175289,77.9379059,28.9569436,374.208758,1107.192878,790.8520557,0.480846291,1
40.46175289,45.14227198,28.9569436,374.208758,1107.192878,790.8520557,0.103683729,1
40.46175289,47.6342785,28.9569436,374.208758,1107.192878,790.8520557,0.150574877,1
40.46175289,124.0136864,28.9569436,374.208758,1107.192878,790.8520557,0.673731553,1
40.46175289,285.8296073,28.9569436,342.456461,1889.167403,1349.405288,0.858441002,1
40.46175289,45.65313115,28.9569436,374.208758,1107.192878,790.8520557,0.11371352,1
62.08722632,87.0684307,28.9569436,317.5081997,1003.874346,717.0531045,0.286914605,1
62.08722632,134.5905729,28.9569436,317.5081997,1003.874346,717.0531045,0.538695579,1
62.08722632,181.3943834,28.9569436,381.3322734,1279.738174,914.0986959,0.657722443,1
62.08722632,119.593148,28.9569436,317.5081997,1003.874346,717.0531045,0.480846291,1
62.08722632,69.2693286,28.9569436,317.5081997,1003.874346,717.0531045,0.103683729,1
62.08722632,73.09323047,28.9569436,317.5081997,1003.874346,717.0531045,0.150574877,1
62.08722632,190.2949147,28.9569436,388.9325689,1333.215677,952.296912,0.673731553,1
199.0520069,279.1418927,28.9569436,224.9164237,1149.254539,820.8960991,0.286914605,1
180.4249018,253.0200492,28.9569436,216.5071125,1060.731716,757.6655115,0.286914605,1
39.69991957,55.67344365,28.9569436,375.443335,1109.801941,792.7156718,0.286914605,1
39.69991957,86.06013246,28.9569436,375.443335,1109.801941,792.7156718,0.538695579,1
39.69991957,115.9875043,28.9569436,375.443335,1109.801941,792.7156718,0.657722443,1
39.69991957,76.47045356,28.9569436,375.443335,1109.801941,792.7156718,0.480846291,1
39.69991957,44.29231159,28.9569436,375.443335,1109.801941,792.7156718,0.103683729,1
39.69991957,46.73739742,28.9569436,375.443335,1109.801941,792.7156718,0.150574877,1
39.69991957,121.6786971,28.9569436,375.443335,1109.801941,792.7156718,0.673731553,1
39.69991957,280.4478701,28.9569436,342.8201348,1860.785823,1329.132731,0.858441002,1
39.69991957,44.79355206,28.9569436,375.443335,1109.801941,792.7156718,0.11371352,1
163.8995097,229.8455567,28.9569436,209.5015564,987.6702867,705.4787762,0.286914605,1
45.8909094,64.35541901,28.9569436,363.4410306,1086.397198,775.9979984,0.286914605,1
45.8909094,99.48074919,28.9569436,363.4410306,1086.397198,775.9979984,0.538695579,1
45.8909094,134.0751344,28.9569436,363.6240109,1087.222858,776.5877558,0.657722443,1
45.8909094,88.39561123,28.9569436,363.4410306,1086.397198,775.9979984,0.480846291,1
45.8909094,51.19946037,28.9569436,363.4410306,1086.397198,775.9979984,0.103683729,1
45.8909094,54.02584423,28.9569436,363.4410306,1086.397198,775.9979984,0.150574877,1
45.8909094,140.6538383,28.9569436,371.4241128,1125.164448,803.6888914,0.673731553,1
166.1365111,232.9826304,28.9569436,210.4258391,997.2583064,712.3273617,0.286914605,1
68.91033792,96.63686618,28.9569436,294.6768851,961.0681248,686.477232,0.286914605,1
68.91033792,149.3814817,28.9569436,314.3358055,1026.208187,733.0058477,0.538695579,1
68.91033792,201.328824,28.9569436,388.9018639,1370.549484,978.963917,0.657722443,1
68.91033792,132.7359061,28.9569436,294.6768851,961.0681248,686.477232,0.480846291,1
68.91033792,76.88172148,28.9569436,294.6768851,961.0681248,686.477232,0.103683729,1
68.91033792,81.12585326,28.9569436,294.6768851,961.0681248,686.477232,0.150574877,1
68.91033792,211.2074843,28.9569436,396.2517133,1431.29577,1022.354121,0.673731553,1
123.736035,173.5220435,28.9569436,194.194844,831.7095842,594.0782744,0.286914605,1
123.736035,268.230759,28.9569436,373.4471737,1576.502523,1126.073231,0.538695579,1
178.7399574,250.6571564,16.26170022,132.6798819,592.0666064,422.9047189,0.286914605,1
136.5510556,191.493272,16.26170022,121.7332455,493.7730189,352.6950135,0.286914605,1
136.5510556,296.0107239,16.26170022,225.0791773,974.243476,695.8881972,0.538695579,1
171.1722498,240.0445317,16.26170022,130.591905,573.0410959,409.3150685,0.286914605,1
99.57201141,139.6354659,16.26170022,119.0347645,418.9183817,299.2274155,0.286914605,1
99.57201141,215.8488124,16.26170022,198.8201371,734.6114217,524.7224441,0.538695579,1
99.57201141,290.9101386,16.26170022,242.4892898,1040.434181,743.1672721,0.657722443,1
99.57201141,191.7967834,16.26170022,174.7681672,629.2797038,449.4855027,0.480846291,1
99.57201141,111.0902642,16.26170022,119.0347645,418.9183817,299.2274155,0.103683729,1
99.57201141,117.2228236,16.26170022,119.0347645,418.9183817,299.2274155,0.150574877,1
132.2831082,185.5080879,16.26170022,120.7221836,484.8881651,346.3486894,0.286914605,1
132.2831082,286.7588131,16.26170022,221.9223708,943.955938,674.2542414,0.538695579,1
148.7734534,208.6334322,16.26170022,124.7285829,520.2964725,371.6403375,0.286914605,1
79.03455976,110.8346354,16.26170022,151.1700271,499.7469457,356.9621041,0.286914605,1
79.03455976,171.3284247,16.26170022,185.6170769,624.4251315,446.0179511,0.538695579,1
79.03455976,230.9078064,16.26170022,227.2531936,851.0428029,607.8877164,0.657722443,1
79.03455976,152.2373017,16.26170022,163.7249626,542.6191611,387.585115,0.480846291,1
79.03455976,88.17708915,16.26170022,151.1700271,499.7469457,356.9621041,0.103683729,1
79.03455976,93.04476354,16.26170022,151.1700271,499.7469457,356.9621041,0.150574877,1
79.03455976,242.2378273,16.26170022,231.4815825,891.5816446,636.8440318,0.673731553,1
45.29836243,63.52445686,16.26170022,204.259546,611.4780786,436.7700562,0.286914605,1
45.29836243,98.19624606,16.26170022,204.259546,611.4780786,436.7700562,0.538695579,1
45.29836243,132.3439459,16.26170022,204.259546,611.4780786,436.7700562,0.657722443,1
45.29836243,87.25424025,16.26170022,204.259546,611.4780786,436.7700562,0.480846291,1
45.29836243,50.53836897,16.26170022,204.259546,611.4780786,436.7700562,0.103683729,1
45.29836243,53.32825834,16.26170022,204.259546,611.4780786,436.7700562,0.150574877,1
45.29836243,138.837705,16.26170022,207.5342587,627.9809296,448.5578069,0.673731553,1
138.3445728,194.0084227,16.26170022,122.1635551,497.5649679,355.4035485,0.286914605,1
138.3445728,299.8986494,16.26170022,226.4832601,987.7559268,705.5399477,0.538695579,1
166.8289472,233.9536727,16.26170022,129.4178052,562.3962856,401.7116326,0.286914605,1
40.46175289,56.74180563,16.26170022,208.9512764,621.7796641,444.1283315,0.286914605,1
40.46175289,87.71160877,16.26170022,208.9512764,621.7796641,444.1283315,0.538695579,1
40.46175289,118.2132808,16.26170022,208.9512764,621.7796641,444.1283315,0.657722443,1
40.46175289,77.9379059,16.26170022,208.9512764,621.7796641,444.1283315,0.480846291,1
40.46175289,45.14227198,16.26170022,208.9512764,621.7796641,444.1283315,0.103683729,1
40.46175289,47.6342785,16.26170022,208.9512764,621.7796641,444.1283315,0.150574877,1
40.46175289,124.0136864,16.26170022,208.9512764,621.7796641,444.1283315,0.673731553,1
40.46175289,285.8296073,16.26170022,204.924086,1060.922533,757.8018095,0.858441002,1
40.46175289,45.65313115,16.26170022,208.9512764,621.7796641,444.1283315,0.11371352,1
62.08722632,87.0684307,16.26170022,180.7417228,563.7578295,402.6841639,0.286914605,1
62.08722632,134.5905729,16.26170022,180.7417228,563.7578295,402.6841639,0.538695579,1
62.08722632,181.3943834,16.26170022,214.9684983,718.678008,513.3414343,0.657722443,1
62.08722632,119.593148,16.26170022,180.7417228,563.7578295,402.6841639,0.480846291,1
62.08722632,69.2693286,16.26170022,180.7417228,563.7578295,402.6841639,0.103683729,1
62.08722632,73.09323047,16.26170022,180.7417228,563.7578295,402.6841639,0.150574877,1
62.08722632,190.2949147,16.26170022,219.3319001,748.7100144,534.7928674,0.673731553,1
199.0520069,279.1418927,16.26170022,138.5509075,646.1262174,461.5187267,0.286914605,1
180.4249018,253.0200492,16.26170022,133.1520644,596.3852089,425.989435,0.286914605,1
39.69991957,55.67344365,16.26170022,209.567764,623.2448668,445.1749049,0.286914605,1
39.69991957,86.06013246,16.26170022,209.567764,623.2448668,445.1749049,0.538695579,1
39.69991957,115.9875043,16.26170022,209.567764,623.2448668,445.1749049,0.657722443,1
39.69991957,76.47045356,16.26170022,209.567764,623.2448668,445.1749049,0.480846291,1
39.69991957,44.29231159,16.26170022,209.567764,623.2448668,445.1749049,0.103683729,1
39.69991957,46.73739742,16.26170022,209.567764,623.2448668,445.1749049,0.150574877,1
39.69991957,121.6786971,16.26170022,209.567764,623.2448668,445.1749049,0.673731553,1
39.69991957,280.4478701,16.26170022,204.7497227,1044.983947,746.4171052,0.858441002,1
39.69991957,44.79355206,16.26170022,209.567764,623.2448668,445.1749049,0.11371352,1
163.8995097,229.8455567,16.26170022,128.6359302,555.3298352,396.664168,0.286914605,1
45.8909094,64.35541901,16.26170022,203.6018098,610.101183,435.7865593,0.286914605,1
45.8909094,99.48074919,16.26170022,203.6018098,610.101183,435.7865593,0.538695579,1
45.8909094,134.0751344,16.26170022,203.700292,610.564859,436.1177564,0.657722443,1
45.8909094,88.39561123,16.26170022,203.6018098,610.101183,435.7865593,0.480846291,1
45.8909094,51.19946037,16.26170022,203.6018098,610.101183,435.7865593,0.103683729,1
45.8909094,54.02584423,16.26170022,203.6018098,610.101183,435.7865593,0.150574877,1
45.8909094,140.6538383,16.26170022,207.9387298,631.8721755,451.3372682,0.673731553,1
166.1365111,232.9826304,16.26170022,129.232262,560.717744,400.5126743,0.286914605,1
68.91033792,96.63686618,16.26170022,169.2486182,539.7186232,385.5133023,0.286914605,1
68.91033792,149.3814817,16.26170022,179.5873786,576.3001139,411.6429385,0.538695579,1
68.91033792,201.328824,16.26170022,219.8863285,769.6760108,549.7685792,0.657722443,1
68.91033792,132.7359061,16.26170022,169.2486182,539.7186232,385.5133023,0.480846291,1
68.91033792,76.88172148,16.26170022,169.2486182,539.7186232,385.5133023,0.103683729,1
68.91033792,81.12585326,16.26170022,169.2486182,539.7186232,385.5133023,0.150574877,1
68.91033792,211.2074843,16.26170022,224.2312556,803.7900356,574.1357397,0.673731553,1
123.736035,173.5220435,16.26170022,118.7527804,467.6830434,334.0593167,0.286914605,1
123.736035,268.230759,16.26170022,215.6876358,885.3355442,632.3825315,0.538695579,1
178.7399574,250.6571564,18.66284085,148.5577719,679.2558728,485.1827663,0.286914605,1
136.5510556,191.493272,18.66284085,136.399113,566.4705502,404.6218215,0.286914605,1
136.5510556,296.0107239,18.66284085,255.4322788,1118.096552,798.6403944,0.538695579,1
171.1722498,240.0445317,18.66284085,146.2379759,657.4250321,469.5893086,0.286914605,1
99.57201141,139.6354659,18.66284085,133.6058228,480.7742722,343.4101945,0.286914605,1
99.57201141,215.8488124,18.66284085,225.9895374,843.0813426,602.200959,0.538695579,1
99.57201141,290.9101386,18.66284085,274.2801987,1195.472639,853.9090281,0.657722443,1
99.57201141,191.7967834,18.66284085,198.210117,722.196745,515.8548178,0.480846291,1
99.57201141,111.0902642,18.66284085,133.6058228,480.7742722,343.4101945,0.103683729,1
99.57201141,117.2228236,18.66284085,133.6058228,480.7742722,343.4101945,0.150574877,1
132.2831082,185.5080879,18.66284085,135.2763283,556.2760167,397.3400119,0.286914605,1
132.2831082,286.7588131,18.66284085,251.8986009,1083.336872,773.8120512,0.538695579,1
148.7734534,208.6334322,18.66284085,139.7255476,596.9039828,426.3599877,0.286914605,1
79.03455976,110.8346354,18.66284085,171.2277407,573.5376738,409.669767,0.286914605,1
79.03455976,171.3284247,18.66284085,211.1463072,716.625365,511.8752607,0.538695579,1
79.03455976,230.9078064,18.66284085,258.981545,976.7045375,697.6460982,0.657722443,1
79.03455976,152.2373017,18.66284085,185.7784131,622.740237,444.814455,0.480846291,1
79.03455976,88.17708915,18.66284085,171.2277407,573.5376738,409.669767,0.103683729,1
79.03455976,93.04476354,18.66284085,171.2277407,573.5376738,409.669767,0.150574877,1
79.03455976,242.2378273,18.66284085,263.7128738,1023.22919,730.8779928,0.673731553,1
45.29836243,63.52445686,18.66284085,233.4813634,701.7665997,501.2618569,0.286914605,1
45.29836243,98.19624606,18.66284085,233.4813634,701.7665997,501.2618569,0.538695579,1
45.29836243,132.3439459,18.66284085,233.4813634,701.7665997,501.2618569,0.657722443,1
45.29836243,87.25424025,18.66284085,233.4813634,701.7665997,501.2618569,0.480846291,1
45.29836243,50.53836897,18.66284085,233.4813634,701.7665997,501.2618569,0.103683729,1
45.29836243,53.32825834,18.66284085,233.4813634,701.7665997,501.2618569,0.150574877,1
45.29836243,138.837705,18.66284085,237.2529709,720.7061987,514.7901419,0.673731553,1
138.3445728,194.0084227,18.66284085,136.8769769,570.8214689,407.7296207,0.286914605,1
138.3445728,299.8986494,18.66284085,257.0041171,1133.6042,809.7172856,0.538695579,1
166.8289472,233.9536727,18.66284085,144.9337228,645.2106994,460.8647853,0.286914605,1
40.46175289,56.74180563,18.66284085,238.9983253,713.5892779,509.7066271,0.286914605,1
40.46175289,87.71160877,18.66284085,238.9983253,713.5892779,509.7066271,0.538695579,1
40.46175289,118.2132808,18.66284085,238.9983253,713.5892779,509.7066271,0.657722443,1
40.46175289,77.9379059,18.66284085,238.9983253,713.5892779,509.7066271,0.480846291,1
40.46175289,45.14227198,18.66284085,238.9983253,713.5892779,509.7066271,0.103683729,1
40.46175289,47.6342785,18.66284085,238.9983253,713.5892779,509.7066271,0.150574877,1
40.46175289,124.0136864,18.66284085,238.9983253,713.5892779,509.7066271,0.673731553,1
40.46175289,285.8296073,18.66284085,230.9837002,1217.574308,869.6959346,0.858441002,1
40.46175289,45.65313115,18.66284085,238.9983253,713.5892779,509.7066271,0.11371352,1
62.08722632,87.0684307,18.66284085,205.8364103,647.0001606,462.1429718,0.286914605,1
62.08722632,134.5905729,18.66284085,205.8364103,647.0001606,462.1429718,0.538695579,1
62.08722632,181.3943834,18.66284085,245.3772467,824.7952618,589.1394727,0.657722443,1
62.08722632,119.593148,18.66284085,205.8364103,647.0001606,462.1429718,0.480846291,1
62.08722632,69.2693286,18.66284085,205.8364103,647.0001606,462.1429718,0.103683729,1
62.08722632,73.09323047,18.66284085,205.8364103,647.0001606,462.1429718,0.150574877,1
62.08722632,190.2949147,18.66284085,250.3435822,859.2616797,613.7583427,0.673731553,1
199.0520069,279.1418927,18.66284085,155.0851772,741.2874034,529.4910024,0.286914605,1
180.4249018,253.0200492,18.66284085,149.0824598,684.2112779,488.7223413,0.286914605,1
39.69991957,55.67344365,18.66284085,239.722457,715.2708269,510.9077335,0.286914605,1
39.69991957,86.06013246,18.66284085,239.722457,715.2708269,510.9077335,0.538695579,1
39.69991957,115.9875043,18.66284085,239.722457,715.2708269,510.9077335,0.657722443,1
39.69991957,76.47045356,18.66284085,239.722457,715.2708269,510.9077335,0.480846291,1
39.69991957,44.29231159,18.66284085,239.722457,715.2708269,510.9077335,0.103683729,1
39.69991957,46.73739742,18.66284085,239.722457,715.2708269,510.9077335,0.150574877,1
39.69991957,121.6786971,18.66284085,239.722457,715.2708269,510.9077335,0.673731553,1
39.69991957,280.4478701,18.66284085,230.878613,1199.282292,856.6302083,0.858441002,1
39.69991957,44.79355206,18.66284085,239.722457,715.2708269,510.9077335,0.11371352,1
163.8995097,229.8455567,18.66284085,144.0652354,637.1023642,455.0731173,0.286914605,1
45.8909094,64.35541901,18.66284085,232.7075609,700.1863969,500.1331406,0.286914605,1
45.8909094,99.48074919,18.66284085,232.7075609,700.1863969,500.1331406,0.538695579,1
45.8909094,134.0751344,18.66284085,232.8212384,700.7185375,500.5132411,0.657722443,1
45.8909094,88.39561123,18.66284085,232.7075609,700.1863969,500.1331406,0.480846291,1
45.8909094,51.19946037,18.66284085,232.7075609,700.1863969,500.1331406,0.103683729,1
45.8909094,54.02584423,18.66284085,232.7075609,700.1863969,500.1331406,0.150574877,1
45.8909094,140.6538383,18.66284085,237.7032535,725.1720111,517.9800079,0.673731553,1
166.1365111,232.9826304,18.66284085,144.727622,643.2846699,459.4890499,0.286914605,1
68.91033792,96.63686618,18.66284085,192.3618099,619.4114168,442.4367263,0.286914605,1
68.91033792,149.3814817,18.66284085,204.3597787,661.3943908,472.4245649,0.538695579,1
68.91033792,201.328824,18.66284085,250.8350059,883.3234352,630.9453109,0.657722443,1
68.91033792,132.7359061,18.66284085,192.3618099,619.4114168,442.4367263,0.480846291,1
68.91033792,76.88172148,18.66284085,192.3618099,619.4114168,442.4367263,0.103683729,1
68.91033792,81.12585326,18.66284085,192.3618099,619.4114168,442.4367263,0.150574877,1
68.91033792,211.2074843,18.66284085,255.750047,922.4746068,658.9104334,0.673731553,1
123.736035,173.5220435,18.66284085,133.0893488,536.5348999,383.2392142,0.286914605,1
123.736035,268.230759,18.66284085,244.9147419,1016.060814,725.7577244,0.538695579,1
178.7399574,250.6571564,3.198730085,40.99992581,117.5958106,83.99700758,0.286914605,1
136.5510556,191.493272,3.198730085,37.86105479,98.12134956,70.08667826,0.286914605,1
136.5510556,296.0107239,3.198730085,59.82309157,191.6369061,136.8835043,0.538695579,1
171.1722498,240.0445317,3.198730085,40.40111448,113.8290378,81.30645558,0.286914605,1
99.57201141,139.6354659,3.198730085,36.32995653,83.35973632,59.5426688,0.286914605,1
99.57201141,215.8488124,3.198730085,52.72009821,144.5004904,103.214636,0.538695579,1
99.57201141,290.9101386,3.198730085,62.90220246,204.656836,146.1834543,0.657722443,1
99.57201141,191.7967834,3.198730085,47.71911409,123.8177768,88.44126914,0.480846291,1
99.57201141,111.0902642,3.198730085,36.32995653,83.35973632,59.5426688,0.103683729,1
99.57201141,117.2228236,3.198730085,36.32995653,83.35973632,59.5426688,0.150574877,1
132.2831082,185.5080879,3.198730085,37.57159828,96.35908819,68.82792014,0.286914605,1
132.2831082,286.7588131,3.198730085,58.95787211,185.6792474,132.6280339,0.538695579,1
148.7734534,208.6334322,3.198730085,38.71932029,103.3799635,73.84283107,0.286914605,1
79.03455976,110.8346354,3.198730085,42.38402377,98.30187304,70.2156236,0.286914605,1
79.03455976,171.3284247,3.198730085,49.22453398,122.8264835,87.73320253,0.538695579,1
79.03455976,230.9078064,3.198730085,58.22395035,167.4029272,119.5735194,0.657722443,1
79.03455976,152.2373017,3.198730085,44.82145827,106.7693124,76.26379456,0.480846291,1
79.03455976,88.17708915,3.198730085,42.38402377,98.30187304,70.2156236,0.103683729,1
79.03455976,93.04476354,3.198730085,42.38402377,98.30187304,70.2156236,0.150574877,1
79.03455976,242.2378273,3.198730085,59.33316857,175.3770511,125.2693222,0.673731553,1
45.29836243,63.52445686,3.198730085,51.59585291,120.2797555,85.91411109,0.286914605,1
45.29836243,98.19624606,3.198730085,51.59585291,120.2797555,85.91411109,0.538695579,1
45.29836243,132.3439459,3.198730085,51.59585291,120.2797555,85.91411109,0.657722443,1
45.29836243,87.25424025,3.198730085,51.59585291,120.2797555,85.91411109,0.480846291,1
45.29836243,50.53836897,3.198730085,51.59585291,120.2797555,85.91411109,0.103683729,1
45.29836243,53.32825834,3.198730085,51.59585291,120.2797555,85.91411109,0.150574877,1
45.29836243,138.837705,3.198730085,52.28422691,123.5259208,88.23280054,0.673731553,1
138.3445728,194.0084227,3.198730085,37.9842896,98.87334549,70.62381821,0.286914605,1
138.3445728,299.8986494,3.198730085,60.20832644,194.2948497,138.7820355,0.538695579,1
166.8289472,233.9536727,3.198730085,40.06429599,111.7210154,79.80072529,0.286914605,1
40.46175289,56.74180563,3.198730085,52.36967483,122.3061114,87.36150812,0.286914605,1
40.46175289,87.71160877,3.198730085,52.36967483,122.3061114,87.36150812,0.538695579,1
40.46175289,118.2132808,3.198730085,52.36967483,122.3061114,87.36150812,0.657722443,1
40.46175289,77.9379059,3.198730085,52.36967483,122.3061114,87.36150812,0.480846291,1
40.46175289,45.14227198,3.198730085,52.36967483,122.3061114,87.36150812,0.103683729,1
40.46175289,47.6342785,3.198730085,52.36967483,122.3061114,87.36150812,0.150574877,1
40.46175289,124.0136864,3.198730085,52.36967483,122.3061114,87.36150812,0.673731553,1
40.46175289,285.8296073,3.198730085,56.48166526,208.6869626,149.0621161,0.858441002,1
40.46175289,45.65313115,3.198730085,52.36967483,122.3061114,87.36150812,0.11371352,1
62.08722632,87.0684307,3.198730085,47.61542945,110.8930251,79.20930363,0.286914605,1
62.08722632,134.5905729,3.198730085,47.61542945,110.8930251,79.20930363,0.538695579,1
62.08722632,181.3943834,3.198730085,54.65238022,141.3663353,100.9759538,0.657722443,1
62.08722632,119.593148,3.198730085,47.61542945,110.8930251,79.20930363,0.480846291,1
62.08722632,69.2693286,3.198730085,47.61542945,110.8930251,79.20930363,0.103683729,1
62.08722632,73.09323047,3.198730085,47.61542945,110.8930251,79.20930363,0.150574877,1
62.08722632,190.2949147,3.198730085,55.66441626,147.2737301,105.1955215,0.673731553,1
199.0520069,279.1418927,3.198730085,42.67959421,128.2929236,91.63780257,0.286914605,1
180.4249018,253.0200492,3.198730085,41.13528722,118.4506749,84.60762496,0.286914605,1
39.69991957,55.67344365,3.198730085,52.47078831,122.5943216,87.56737255,0.286914605,1
39.69991957,86.06013246,3.198730085,52.47078831,122.5943216,87.56737255,0.538695579,1
39.69991957,115.9875043,3.198730085,52.47078831,122.5943216,87.56737255,0.657722443,1
39.69991957,76.47045356,3.198730085,52.47078831,122.5943216,87.56737255,0.480846291,1
39.69991957,44.29231159,3.198730085,52.47078831,122.5943216,87.56737255,0.103683729,1
39.69991957,46.73739742,3.198730085,52.47078831,122.5943216,87.56737255,0.150574877,1
39.69991957,121.6786971,3.198730085,52.47078831,122.5943216,87.56737255,0.673731553,1
39.69991957,280.4478701,3.198730085,56.28728432,205.5517902,146.8227073,0.858441002,1
39.69991957,44.79355206,3.198730085,52.47078831,122.5943216,87.56737255,0.11371352,1
163.8995097,229.8455567,3.198730085,39.83998699,110.3214167,78.80101191,0.286914605,1
45.8909094,64.35541901,3.198730085,51.48679246,120.0089156,85.720654,0.286914605,1
45.8909094,99.48074919,3.198730085,51.48679246,120.0089156,85.720654,0.538695579,1
45.8909094,134.0751344,3.198730085,51.50712243,120.1001222,85.78580157,0.657722443,1
45.8909094,88.39561123,3.198730085,51.48679246,120.0089156,85.720654,0.480846291,1
45.8909094,51.19946037,3.198730085,51.48679246,120.0089156,85.720654,0.103683729,1
45.8909094,54.02584423,3.198730085,51.48679246,120.0089156,85.720654,0.150574877,1
45.8909094,140.6538383,3.198730085,52.39762802,124.2913417,88.77952975,0.673731553,1
166.1365111,232.9826304,3.198730085,40.01106629,111.3885746,79.56326761,0.286914605,1
68.91033792,96.63686618,3.198730085,45.61174561,106.1644339,75.83173849,0.286914605,1
68.91033792,149.3814817,3.198730085,47.64340861,113.3601338,80.97152414,0.538695579,1
68.91033792,201.328824,3.198730085,56.06243687,151.3978107,108.1412934,0.657722443,1
68.91033792,132.7359061,3.198730085,45.61174561,106.1644339,75.83173849,0.480846291,1
68.91033792,76.88172148,3.198730085,45.61174561,106.1644339,75.83173849,0.103683729,1
68.91033792,81.12585326,3.198730085,45.61174561,106.1644339,75.83173849,0.150574877,1
68.91033792,211.2074843,3.198730085,57.11811214,158.108152,112.9343943,0.673731553,1
123.736035,173.5220435,3.198730085,37.00822008,92.94538829,66.38956307,0.286914605,1
123.736035,268.230759,3.198730085,57.25835069,174.1484225,124.3917304,0.538695579,1
178.7399574,250.6571564,16.45780788,133.9816816,599.1876195,427.9911568,0.286914605,1
136.5510556,191.493272,16.45780788,122.9344569,499.7104535,356.9360382,0.286914605,1
136.5510556,296.0107239,16.45780788,227.550568,985.9923467,704.2802476,0.538695579,1
171.1722498,240.0445317,16.45780788,131.8744696,579.9329901,414.2378501,0.286914605,1
99.57201141,139.6354659,16.45780788,120.2243391,423.9703199,302.8359428,0.286914605,1
99.57201141,215.8488124,16.45780788,201.0292673,743.4704541,531.0503244,0.538695579,1
99.57201141,290.9101386,16.45780788,245.1915931,1052.981277,752.1294837,0.657722443,1
99.57201141,191.7967834,16.45780788,176.6761428,636.8684904,454.9060646,0.480846291,1
99.57201141,111.0902642,16.45780788,120.2243391,423.9703199,302.8359428,0.103683729,1
99.57201141,117.2228236,16.45780788,120.2243391,423.9703199,302.8359428,0.150574877,1
132.2831082,185.5080879,16.45780788,121.9141221,490.7186348,350.5133105,0.286914605,1
132.2831082,286.7588131,16.45780788,224.3626736,955.3395566,682.3853976,0.538695579,1
148.7734534,208.6334322,16.45780788,125.9572753,526.5532453,376.1094609,0.286914605,1
79.03455976,110.8346354,16.45780788,152.8029997,505.7736345,361.2668818,0.286914605,1
79.03455976,171.3284247,16.45780788,187.6913828,631.9553744,451.396696,0.538695579,1
79.03455976,230.9078064,16.45780788,229.8298052,861.3059374,615.2185267,0.657722443,1
79.03455976,152.2373017,16.45780788,165.5189227,549.1628665,392.2591903,0.480846291,1
79.03455976,88.17708915,16.45780788,152.8029997,505.7736345,361.2668818,0.103683729,1
79.03455976,93.04476354,16.45780788,152.8029997,505.7736345,361.2668818,0.150574877,1
79.03455976,242.2378273,16.45780788,234.0997416,902.3336564,644.5240403,0.673731553,1
45.29836243,63.52445686,16.45780788,206.6275095,618.8521869,442.0372763,0.286914605,1
45.29836243,98.19624606,16.45780788,206.6275095,618.8521869,442.0372763,0.538695579,1
45.29836243,132.3439459,16.45780788,206.6275095,618.8521869,442.0372763,0.657722443,1
45.29836243,87.25424025,16.45780788,206.6275095,618.8521869,442.0372763,0.480846291,1
45.29836243,50.53836897,16.45780788,206.6275095,618.8521869,442.0372763,0.103683729,1
45.29836243,53.32825834,16.45780788,206.6275095,618.8521869,442.0372763,0.150574877,1
45.29836243,138.837705,16.45780788,209.9424274,635.5540537,453.9671812,0.673731553,1
138.3445728,194.0084227,16.45780788,123.3687134,503.548055,359.6771821,0.286914605,1
138.3445728,299.8986494,16.45780788,228.9684872,999.6677505,714.0483932,0.538695579,1
166.8289472,233.9536727,16.45780788,130.6895688,569.1599926,406.5428519,0.286914605,1
40.46175289,56.74180563,16.45780788,211.3853424,629.2780041,449.4842886,0.286914605,1
40.46175289,87.71160877,16.45780788,211.3853424,629.2780041,449.4842886,0.538695579,1
40.46175289,118.2132808,16.45780788,211.3853424,629.2780041,449.4842886,0.657722443,1
40.46175289,77.9379059,16.45780788,211.3853424,629.2780041,449.4842886,0.480846291,1
40.46175289,45.14227198,16.45780788,211.3853424,629.2780041,449.4842886,0.103683729,1
40.46175289,47.6342785,16.45780788,211.3853424,629.2780041,449.4842886,0.150574877,1
40.46175289,124.0136864,16.45780788,211.3853424,629.2780041,449.4842886,0.673731553,1
40.46175289,285.8296073,16.45780788,207.056462,1073.716708,766.9405059,0.858441002,1
40.46175289,45.65313115,16.45780788,211.3853424,629.2780041,449.4842886,0.11371352,1
62.08722632,87.0684307,16.45780788,182.7790849,570.5564563,407.5403259,0.286914605,1
62.08722632,134.5905729,16.45780788,182.7790849,570.5564563,407.5403259,0.538695579,1
62.08722632,181.3943834,16.45780788,217.4350977,727.3448918,519.5320656,0.657722443,1
62.08722632,119.593148,16.45780788,182.7790849,570.5564563,407.5403259,0.480846291,1
62.08722632,69.2693286,16.45780788,182.7790849,570.5564563,407.5403259,0.103683729,1
62.08722632,73.09323047,16.45780788,182.7790849,570.5564563,407.5403259,0.150574877,1
62.08722632,190.2949147,16.45780788,221.8476482,757.7390685,541.2421918,0.673731553,1
199.0520069,279.1418927,16.45780788,139.9071339,653.8983195,467.0702282,0.286914605,1
180.4249018,253.0200492,16.45780788,134.4582202,603.5582315,431.1130225,0.286914605,1
39.69991957,55.67344365,16.45780788,212.0104582,630.7608764,450.5434831,0.286914605,1
39.69991957,86.06013246,16.45780788,212.0104582,630.7608764,450.5434831,0.538695579,1
39.69991957,115.9875043,16.45780788,212.0104582,630.7608764,450.5434831,0.657722443,1
39.69991957,76.47045356,16.45780788,212.0104582,630.7608764,450.5434831,0.480846291,1
